Randomizer Version: 4.6.1
Random Seed: 4635469872613
Settings String: 322QQgEAgj8AP8AAgEBAAIeIQAEFAAAFAACAQABAAAAAAAAAAAAMgQyAQAICTIGBAAyAAEAC0VtZXJhbGQgKFMpUTTsZePDOIo=

--Pokemon Base Stats & Types--
NUM|NAME      |TYPE             |  HP| ATK| DEF|SATK|SDEF| SPD|ABILITY1    |ABILITY2    |ITEM
BUTTERFREE Lvs 35-40     HP 60  ATK 45  DEF 50  SPATK 80  SPDEF 80  SPEED 70 
SHIFTRY Lvs 40-45        HP 90  ATK 100 DEF 60  SPATK 90  SPDEF 60  SPEED 80 

Set #107 - NAO ABANDONADA Surfing (rate=4)
CRAWDAUNT Lvs 5-35       HP 63  ATK 120 DEF 85  SPATK 90  SPDEF 55  SPEED 55 
TORCHIC Lvs 5-35         HP 45  ATK 60  DEF 40  SPATK 70  SPDEF 50  SPEED 45 
DUSTOX Lvs 5-35          HP 60  ATK 50  DEF 70  SPATK 50  SPDEF 90  SPEED 65 
SUNFLORA Lvs 5-35        HP 75  ATK 75  DEF 55  SPATK 105 SPDEF 85  SPEED 30 
DUSKULL Lvs 30-35        HP 20  ATK 40  DEF 90  SPATK 30  SPDEF 90  SPEED 25 

Set #108 - NAO ABANDONADA Fishing (rate=20)
WALREIN Lvs 5-10         HP 110 ATK 80  DEF 90  SPATK 95  SPDEF 90  SPEED 65 
NIDORINO Lvs 5-10        HP 61  ATK 72  DEF 57  SPATK 55  SPDEF 55  SPEED 65 
OCTILLERY Lvs 10-30      HP 75  ATK 105 DEF 75  SPATK 105 SPDEF 75  SPEED 45 
DITTO Lvs 10-30          HP 48  ATK 48  DEF 48  SPATK 48  SPDEF 48  SPEED 48 
MUDKIP Lvs 10-30         HP 50  ATK 70  DEF 50  SPATK 50  SPDEF 50  SPEED 40 
MILTANK Lvs 25-30        HP 95  ATK 80  DEF 105 SPATK 40  SPDEF 70  SPEED 100
LARVITAR Lvs 30-35       HP 50  ATK 64  DEF 50  SPATK 45  SPDEF 50  SPEED 41 
HITMONTOP Lvs 30-35      HP 50  ATK 95  DEF 95  SPATK 35  SPDEF 110 SPEED 70 
ARBOK Lvs 25-30          HP 60  ATK 85  DEF 69  SPATK 65  SPDEF 79  SPEED 80 
WINGULL Lvs 20-25        HP 40  ATK 30  DEF 30  SPATK 55  SPDEF 30  SPEED 85 

Set #109 - CAVERNA ABISAL Grass/Cave (rate=4)
LUVDISC Lv30             HP 43  ATK 30  DEF 55  SPATK 40  SPDEF 65  SPEED 97 
SLOWKING Lv31            HP 95  ATK 75  DEF 80  SPATK 100 SPDEF 110 SPEED 30 
CACTURNE Lv32            HP 70  ATK 115 DEF 60  SPATK 115 SPDEF 60  SPEED 55 
MAKUHITA Lv33            HP 72  ATK 60  DEF 30  SPATK 20  SPDEF 30  SPEED 25 
WARTORTLE Lv28           HP 59  ATK 63  DEF 80  SPATK 65  SPDEF 80  SPEED 58 
NIDORINO Lv29            HP 61  ATK 72  DEF 57  SPATK 55  SPDEF 55  SPEED 65 
ARIADOS Lv34             HP 70  ATK 90  DEF 70  SPATK 60  SPDEF 60  SPEED 40 
MANKEY Lv35              HP 40  ATK 80  DEF 35  SPATK 35  SPDEF 45  SPEED 70 
EEVEE Lv34               HP 55  ATK 55  DEF 50  SPATK 45  SPDEF 65  SPEED 55 
WAILORD Lv35             HP 170 ATK 90  DEF 45  SPATK 90  SPDEF 45  SPEED 60 
CELEBI Lv33              HP 100 ATK 100 DEF 100 SPATK 100 SPDEF 100 SPEED 100
SCYTHER Lv36             HP 70  ATK 110 DEF 80  SPATK 55  SPDEF 80  SPEED 105

Set #110 - CAVERNA ABISAL Grass/Cave (rate=4)
MAGBY Lv30               HP 45  ATK 75  DEF 37  SPATK 70  SPDEF 55  SPEED 83 
SHROOMISH Lv31           HP 60  ATK 40  DEF 60  SPATK 40  SPDEF 60  SPEED 35 
GRIMER Lv32              HP 80  ATK 80  DEF 50  SPATK 40  SPDEF 50  SPEED 25 
TENTACRUEL Lv33          HP 80  ATK 70  DEF 65  SPATK 80  SPDEF 120 SPEED 100
LOTAD Lv28               HP 40  ATK 30  DEF 30  SPATK 40  SPDEF 50  SPEED 30 
PHANPY Lv29              HP 90  ATK 60  DEF 60  SPATK 40  SPDEF 40  SPEED 40 
MANTINE Lv34             HP 65  ATK 40  DEF 70  SPATK 80  SPDEF 140 SPEED 70 
IGGLYBUFF Lv35           HP 90  ATK 30  DEF 15  SPATK 40  SPDEF 20  SPEED 15 
YANMA Lv34               HP 65  ATK 65  DEF 45  SPATK 75  SPDEF 45  SPEED 95 
PIDGEY Lv35              HP 40  ATK 45  DEF 40  SPATK 35  SPDEF 35  SPEED 56 
SHUCKLE Lv33             HP 20  ATK 10  DEF 230 SPATK 10  SPDEF 230 SPEED 5  
QWILFISH Lv36            HP 65  ATK 95  DEF 75  SPATK 55  SPDEF 55  SPEED 85 

Set #111 - CAVERNA ABISAL Grass/Cave (rate=4)
ZAPDOS Lv30              HP 90  ATK 90  DEF 85  SPATK 125 SPDEF 90  SPEED 100
CYNDAQUIL Lv31           HP 39  ATK 52  DEF 43  SPATK 60  SPDEF 50  SPEED 65 
LAIRON Lv32              HP 60  ATK 90  DEF 140 SPATK 50  SPDEF 50  SPEED 40 
HAUNTER Lv33             HP 45  ATK 50  DEF 45  SPATK 115 SPDEF 55  SPEED 95 
AMPHAROS Lv28            HP 90  ATK 75  DEF 75  SPATK 115 SPDEF 90  SPEED 55 
PSYDUCK Lv29             HP 50  ATK 52  DEF 48  SPATK 65  SPDEF 50  SPEED 55 
ALAKAZAM Lv34            HP 55  ATK 50  DEF 45  SPATK 135 SPDEF 85  SPEED 120
DELIBIRD Lv35            HP 45  ATK 55  DEF 45  SPATK 65  SPDEF 45  SPEED 75 
CORPHISH Lv34            HP 43  ATK 80  DEF 65  SPATK 50  SPDEF 35  SPEED 35 
FEAROW Lv35              HP 65  ATK 90  DEF 65  SPATK 61  SPDEF 61  SPEED 100
LILEEP Lv33              HP 66  ATK 41  DEF 77  SPATK 61  SPDEF 87  SPEED 23 
GROWLITHE Lv36           HP 55  ATK 70  DEF 45  SPATK 70  SPDEF 50  SPEED 60 

Set #112 - CAVERNA ABISAL Grass/Cave (rate=4)
FLAREON Lv30             HP 65  ATK 130 DEF 60  SPATK 95  SPDEF 110 SPEED 65 
URSARING Lv31            HP 90  ATK 130 DEF 75  SPATK 75  SPDEF 75  SPEED 55 
BAGON Lv32               HP 45  ATK 75  DEF 60  SPATK 40  SPDEF 30  SPEED 50 
SHUPPET Lv33             HP 44  ATK 75  DEF 35  SPATK 63  SPDEF 33  SPEED 45 
FEEBAS Lv28              HP 20  ATK 15  DEF 20  SPATK 10  SPDEF 55  SPEED 80 
SPHEAL Lv29              HP 70  ATK 40  DEF 50  SPATK 55  SPDEF 50  SPEED 25 
AERODACTYL Lv34          HP 80  ATK 105 DEF 65  SPATK 60  SPDEF 75  SPEED 130
PUPITAR Lv35             HP 70  ATK 84  DEF 70  SPATK 65  SPDEF 70  SPEED 51 
GEODUDE Lv34             HP 40  ATK 80  DEF 100 SPATK 30  SPDEF 30  SPEED 20 
MEW Lv35                 HP 100 ATK 100 DEF 100 SPATK 100 SPDEF 100 SPEED 100
COMBUSKEN Lv33           HP 60  ATK 85  DEF 60  SPATK 85  SPDEF 60  SPEED 55 
LUDICOLO Lv36            HP 80  ATK 70  DEF 70  SPATK 90  SPDEF 100 SPEED 70 

Set #113 - CAVERNA ABISAL Grass/Cave (rate=4)
SEEL Lv30                HP 65  ATK 45  DEF 55  SPATK 45  SPDEF 70  SPEED 45 
HITMONTOP Lv31           HP 50  ATK 95  DEF 95  SPATK 35  SPDEF 110 SPEED 70 
SLOWKING Lv32            HP 95  ATK 75  DEF 80  SPATK 100 SPDEF 110 SPEED 30 
LUDICOLO Lv33            HP 80  ATK 70  DEF 70  SPATK 90  SPDEF 100 SPEED 70 
IVYSAUR Lv28             HP 60  ATK 62  DEF 63  SPATK 80  SPDEF 80  SPEED 60 
HOOTHOOT Lv29            HP 60  ATK 30  DEF 30  SPATK 36  SPDEF 56  SPEED 50 
MILTANK Lv34             HP 95  ATK 80  DEF 105 SPATK 40  SPDEF 70  SPEED 100
SHEDINJA Lv35            HP 1   ATK 90  DEF 45  SPATK 30  SPDEF 30  SPEED 40 
DODUO Lv34               HP 35  ATK 85  DEF 45  SPATK 35  SPDEF 35  SPEED 75 
BAYLEEF Lv35             HP 60  ATK 62  DEF 80  SPATK 63  SPDEF 80  SPEED 60 
CLAYDOL Lv33             HP 60  ATK 70  DEF 105 SPATK 70  SPDEF 120 SPEED 75 
FERALIGATR Lv36          HP 85  ATK 105 DEF 100 SPATK 79  SPDEF 83  SPEED 78 

Set #114 - CAVERNA ABISAL Grass/Cave (rate=4)
TYROGUE Lv30             HP 35  ATK 35  DEF 35  SPATK 35  SPDEF 35  SPEED 35 
GENGAR Lv31              HP 60  ATK 65  DEF 60  SPATK 130 SPDEF 75  SPEED 110
EXEGGUTOR Lv32           HP 95  ATK 95  DEF 85  SPATK 125 SPDEF 65  SPEED 55 
LAIRON Lv33              HP 60  ATK 90  DEF 140 SPATK 50  SPDEF 50  SPEED 40 
WAILORD Lv28             HP 170 ATK 90  DEF 45  SPATK 90  SPDEF 45  SPEED 60 
SHELGON Lv29             HP 65  ATK 95  DEF 100 SPATK 60  SPDEF 50  SPEED 50 
POOCHYENA Lv34           HP 35  ATK 55  DEF 35  SPATK 30  SPDEF 30  SPEED 35 
QWILFISH Lv35            HP 65  ATK 95  DEF 75  SPATK 55  SPDEF 55  SPEED 85 
PUPITAR Lv34             HP 70  ATK 84  DEF 70  SPATK 65  SPDEF 70  SPEED 51 
LOMBRE Lv35              HP 60  ATK 50  DEF 50  SPATK 60  SPDEF 70  SPEED 50 
BELDUM Lv33              HP 40  ATK 55  DEF 80  SPATK 35  SPDEF 60  SPEED 30 
GRIMER Lv36              HP 80  ATK 80  DEF 50  SPATK 40  SPDEF 50  SPEED 25 

Set #115 - CAVERNA ABISAL Surfing (rate=4)
FURRET Lvs 5-35          HP 85  ATK 76  DEF 64  SPATK 45  SPDEF 55  SPEED 90 
IGGLYBUFF Lvs 5-35       HP 90  ATK 30  DEF 15  SPATK 40  SPDEF 20  SPEED 15 
GARDEVOIR Lvs 30-35      HP 68  ATK 65  DEF 65  SPATK 125 SPDEF 115 SPEED 80 
EKANS Lvs 30-35          HP 35  ATK 60  DEF 44  SPATK 40  SPDEF 54  SPEED 55 
CHARIZARD Lvs 30-35      HP 78  ATK 84  DEF 78  SPATK 109 SPDEF 85  SPEED 100

Set #116 - CAVERNA ABISAL Fishing (rate=10)
DRATINI Lvs 5-10         HP 41  ATK 64  DEF 45  SPATK 50  SPDEF 50  SPEED 50 
PINSIR Lvs 5-10          HP 65  ATK 125 DEF 100 SPATK 55  SPDEF 70  SPEED 85 
DONPHAN Lvs 10-30        HP 90  ATK 120 DEF 120 SPATK 60  SPDEF 60  SPEED 50 
IVYSAUR Lvs 10-30        HP 60  ATK 62  DEF 63  SPATK 80  SPDEF 80  SPEED 60 
KECLEON Lvs 10-30        HP 60  ATK 90  DEF 70  SPATK 60  SPDEF 120 SPEED 40 
FURRET Lvs 25-30         HP 85  ATK 76  DEF 64  SPATK 45  SPDEF 55  SPEED 90 
MAGBY Lvs 30-35          HP 45  ATK 75  DEF 37  SPATK 70  SPDEF 55  SPEED 83 
EEVEE Lvs 20-25          HP 55  ATK 55  DEF 50  SPATK 45  SPDEF 65  SPEED 55 
MAGMAR Lvs 35-40         HP 65  ATK 95  DEF 57  SPATK 100 SPDEF 85  SPEED 93 
CACNEA Lvs 40-45         HP 50  ATK 85  DEF 40  SPATK 85  SPDEF 40  SPEED 35 

Set #117 - CAVERNA ABISAL Grass/Cave (rate=4)
SUDOWOODO Lv30           HP 70  ATK 100 DEF 115 SPATK 30  SPDEF 65  SPEED 30 
SLAKING Lv31             HP 150 ATK 160 DEF 100 SPATK 95  SPDEF 65  SPEED 100
DUSCLOPS Lv32            HP 40  ATK 70  DEF 130 SPATK 60  SPDEF 130 SPEED 25 
ALAKAZAM Lv33            HP 55  ATK 50  DEF 45  SPATK 135 SPDEF 85  SPEED 120
TORKOAL Lv28             HP 70  ATK 85  DEF 140 SPATK 85  SPDEF 70  SPEED 20 
JIGGLYPUFF Lv29          HP 115 ATK 45  DEF 20  SPATK 45  SPDEF 25  SPEED 20 
RAYQUAZA Lv34            HP 105 ATK 150 DEF 90  SPATK 150 SPDEF 90  SPEED 95 
MAREEP Lv35              HP 55  ATK 40  DEF 40  SPATK 65  SPDEF 45  SPEED 35 
PELIPPER Lv34            HP 60  ATK 50  DEF 100 SPATK 85  SPDEF 70  SPEED 65 
BAYLEEF Lv35             HP 60  ATK 62  DEF 80  SPATK 63  SPDEF 80  SPEED 60 
LATIOS Lv33              HP 80  ATK 90  DEF 80  SPATK 130 SPDEF 110 SPEED 110
LICKITUNG Lv36           HP 90  ATK 55  DEF 75  SPATK 60  SPDEF 75  SPEED 30 

Set #118 - CAVERNA ABISAL Surfing (rate=4)
KADABRA Lvs 5-35         HP 40  ATK 35  DEF 30  SPATK 120 SPDEF 70  SPEED 105
NIDORAN♂ Lvs 5-35        HP 46  ATK 57  DEF 40  SPATK 40  SPDEF 40  SPEED 50 
HYPNO Lvs 30-35          HP 85  ATK 73  DEF 70  SPATK 73  SPDEF 115 SPEED 67 
MURKROW Lvs 30-35        HP 60  ATK 85  DEF 42  SPATK 85  SPDEF 42  SPEED 91 
SQUIRTLE Lvs 30-35       HP 44  ATK 48  DEF 65  SPATK 50  SPDEF 64  SPEED 43 

Set #119 - CAVERNA ABISAL Fishing (rate=10)
CHARIZARD Lvs 5-10       HP 78  ATK 84  DEF 78  SPATK 109 SPDEF 85  SPEED 100
KINGLER Lvs 5-10         HP 55  ATK 130 DEF 115 SPATK 50  SPDEF 50  SPEED 75 
ROSELIA Lvs 10-30        HP 50  ATK 60  DEF 45  SPATK 100 SPDEF 80  SPEED 65 
JIGGLYPUFF Lvs 10-30     HP 115 ATK 45  DEF 20  SPATK 45  SPDEF 25  SPEED 20 
GOREBYSS Lvs 10-30       HP 55  ATK 84  DEF 105 SPATK 114 SPDEF 75  SPEED 52 
GLALIE Lvs 25-30         HP 80  ATK 80  DEF 80  SPATK 80  SPDEF 80  SPEED 80 
GROWLITHE Lvs 30-35      HP 55  ATK 70  DEF 45  SPATK 70  SPDEF 50  SPEED 60 
REMORAID Lvs 20-25       HP 35  ATK 65  DEF 35  SPATK 65  SPDEF 35  SPEED 65 
PIDGEOT Lvs 35-40        HP 83  ATK 80  DEF 75  SPATK 70  SPDEF 70  SPEED 91 
MAGNEMITE Lvs 40-45      HP 25  ATK 35  DEF 70  SPATK 95  SPDEF 55  SPEED 45 

Set #120 - CAVERNA ABISAL Grass/Cave (rate=4)
SHUPPET Lv30             HP 44  ATK 75  DEF 35  SPATK 63  SPDEF 33  SPEED 45 
FURRET Lv31              HP 85  ATK 76  DEF 64  SPATK 45  SPDEF 55  SPEED 90 
KYOGRE Lv32              HP 100 ATK 100 DEF 90  SPATK 150 SPDEF 140 SPEED 90 
LUGIA Lv33               HP 106 ATK 90  DEF 130 SPATK 90  SPDEF 154 SPEED 110
GASTLY Lv28              HP 30  ATK 35  DEF 30  SPATK 100 SPDEF 35  SPEED 80 
SNORLAX Lv29             HP 160 ATK 110 DEF 65  SPATK 65  SPDEF 110 SPEED 30 
REGICE Lv34              HP 80  ATK 50  DEF 100 SPATK 100 SPDEF 200 SPEED 50 
STARYU Lv35              HP 30  ATK 45  DEF 55  SPATK 70  SPDEF 55  SPEED 85 
XATU Lv34                HP 65  ATK 75  DEF 70  SPATK 95  SPDEF 70  SPEED 95 
DEWGONG Lv35             HP 90  ATK 70  DEF 80  SPATK 70  SPDEF 95  SPEED 70 
WEEZING Lv33             HP 65  ATK 90  DEF 120 SPATK 85  SPDEF 70  SPEED 60 
ARON Lv36                HP 50  ATK 70  DEF 100 SPATK 40  SPDEF 40  SPEED 30 

Set #121 - CAVERNA ABISAL Surfing (rate=4)
ENTEI Lvs 5-35           HP 115 ATK 115 DEF 85  SPATK 90  SPDEF 75  SPEED 100
MAGCARGO Lvs 5-35        HP 50  ATK 50  DEF 120 SPATK 80  SPDEF 80  SPEED 30 
SNUBBULL Lvs 30-35       HP 60  ATK 80  DEF 50  SPATK 40  SPDEF 40  SPEED 30 
CROBAT Lvs 30-35         HP 85  ATK 90  DEF 80  SPATK 70  SPDEF 80  SPEED 130
ABSOL Lvs 30-35          HP 65  ATK 130 DEF 60  SPATK 75  SPDEF 60  SPEED 75 

Set #122 - CAVERNA ABISAL Fishing (rate=10)
CATERPIE Lvs 5-10        HP 45  ATK 30  DEF 35  SPATK 20  SPDEF 20  SPEED 45 
MEOWTH Lvs 5-10          HP 40  ATK 45  DEF 35  SPATK 40  SPDEF 40  SPEED 90 
MIGHTYENA Lvs 10-30      HP 70  ATK 90  DEF 70  SPATK 60  SPDEF 60  SPEED 70 
DODRIO Lvs 10-30         HP 60  ATK 110 DEF 70  SPATK 60  SPDEF 60  SPEED 100
CLAMPERL Lvs 10-30       HP 35  ATK 64  DEF 85  SPATK 74  SPDEF 55  SPEED 32 
BULBASAUR Lvs 25-30      HP 45  ATK 49  DEF 49  SPATK 65  SPDEF 65  SPEED 45 
URSARING Lvs 30-35       HP 90  ATK 130 DEF 75  SPATK 75  SPDEF 75  SPEED 55 
LANTURN Lvs 20-25        HP 125 ATK 58  DEF 58  SPATK 76  SPDEF 76  SPEED 67 
KRABBY Lvs 35-40         HP 30  ATK 105 DEF 90  SPATK 25  SPDEF 25  SPEED 50 
SHELLDER Lvs 40-45       HP 30  ATK 65  DEF 100 SPATK 45  SPDEF 25  SPEED 40 

Set #123 - CUEVA ANCESTRAL Grass/Cave (rate=4)
PUPITAR Lv30             HP 70  ATK 84  DEF 70  SPATK 65  SPDEF 70  SPEED 51 
LINOONE Lv31             HP 78  ATK 70  DEF 61  SPATK 50  SPDEF 61  SPEED 100
NIDORINO Lv32            HP 61  ATK 72  DEF 57  SPATK 55  SPDEF 55  SPEED 65 
LOMBRE Lv33              HP 60  ATK 50  DEF 50  SPATK 60  SPDEF 70  SPEED 50 
SURSKIT Lv28             HP 40  ATK 30  DEF 32  SPATK 50  SPDEF 52  SPEED 65 
PORYGON Lv29             HP 65  ATK 60  DEF 70  SPATK 85  SPDEF 75  SPEED 40 
MANECTRIC Lv34           HP 70  ATK 75  DEF 60  SPATK 105 SPDEF 60  SPEED 105
SLOWBRO Lv35             HP 95  ATK 75  DEF 110 SPATK 100 SPDEF 80  SPEED 30 
PLUSLE Lv34              HP 60  ATK 50  DEF 40  SPATK 85  SPDEF 75  SPEED 95 
WURMPLE Lv35             HP 45  ATK 45  DEF 35  SPATK 20  SPDEF 30  SPEED 20 
SHUPPET Lv33             HP 44  ATK 75  DEF 35  SPATK 63  SPDEF 33  SPEED 45 
GOLEM Lv36               HP 80  ATK 110 DEF 130 SPATK 55  SPDEF 65  SPEED 45 

Set #124 - CUEVA ANCESTRAL Grass/Cave (rate=4)
PINECO Lv30              HP 50  ATK 65  DEF 90  SPATK 35  SPDEF 35  SPEED 15 
MANKEY Lv31              HP 40  ATK 80  DEF 35  SPATK 35  SPDEF 45  SPEED 70 
MILOTIC Lv32             HP 95  ATK 60  DEF 79  SPATK 100 SPDEF 125 SPEED 81 
SEEDOT Lv30              HP 40  ATK 40  DEF 50  SPATK 30  SPDEF 30  SPEED 30 
BANETTE Lv32             HP 64  ATK 115 DEF 65  SPATK 83  SPDEF 63  SPEED 65 
OCTILLERY Lv34           HP 75  ATK 105 DEF 75  SPATK 105 SPDEF 75  SPEED 45 
SUNKERN Lv33             HP 30  ATK 30  DEF 30  SPATK 30  SPDEF 30  SPEED 30 
MEDICHAM Lv34            HP 60  ATK 60  DEF 75  SPATK 60  SPDEF 75  SPEED 80 
PORYGON2 Lv34            HP 85  ATK 80  DEF 90  SPATK 105 SPDEF 95  SPEED 60 
DUGTRIO Lv35             HP 35  ATK 80  DEF 50  SPATK 50  SPDEF 70  SPEED 120
PILOSWINE Lv33           HP 100 ATK 100 DEF 80  SPATK 60  SPDEF 60  SPEED 50 
CLEFABLE Lv36            HP 95  ATK 70  DEF 73  SPATK 85  SPDEF 90  SPEED 60 

Set #125 - CUEVA ANCESTRAL Grass/Cave (rate=4)
HOOTHOOT Lv30            HP 60  ATK 30  DEF 30  SPATK 36  SPDEF 56  SPEED 50 
CASTFORM Lv31            HP 70  ATK 70  DEF 70  SPATK 70  SPDEF 70  SPEED 70 
SKARMORY Lv32            HP 65  ATK 80  DEF 140 SPATK 40  SPDEF 70  SPEED 70 
CLOYSTER Lv30            HP 50  ATK 95  DEF 180 SPATK 85  SPDEF 45  SPEED 70 
VULPIX Lv32              HP 38  ATK 41  DEF 40  SPATK 50  SPDEF 65  SPEED 65 
RHYDON Lv34              HP 105 ATK 130 DEF 120 SPATK 45  SPDEF 45  SPEED 40 
SEAKING Lv33             HP 80  ATK 92  DEF 65  SPATK 65  SPDEF 80  SPEED 68 
EEVEE Lv34               HP 55  ATK 55  DEF 50  SPATK 45  SPDEF 65  SPEED 55 
PSYDUCK Lv34             HP 50  ATK 52  DEF 48  SPATK 65  SPDEF 50  SPEED 55 
VENONAT Lv35             HP 60  ATK 55  DEF 50  SPATK 40  SPDEF 55  SPEED 45 
LEDYBA Lv33              HP 40  ATK 20  DEF 30  SPATK 40  SPDEF 80  SPEED 55 
NIDORINO Lv36            HP 61  ATK 72  DEF 57  SPATK 55  SPDEF 55  SPEED 65 

Set #126 - CUEVA ANCESTRAL Grass/Cave (rate=4)
KINGDRA Lv30             HP 75  ATK 95  DEF 95  SPATK 95  SPDEF 95  SPEED 85 
MAGIKARP Lv31            HP 20  ATK 10  DEF 55  SPATK 15  SPDEF 20  SPEED 80 
CELEBI Lv32              HP 100 ATK 100 DEF 100 SPATK 100 SPDEF 100 SPEED 100
ELECTRODE Lv30           HP 60  ATK 50  DEF 70  SPATK 80  SPDEF 80  SPEED 140
POOCHYENA Lv32           HP 35  ATK 55  DEF 35  SPATK 30  SPDEF 30  SPEED 35 
DIGLETT Lv34             HP 10  ATK 55  DEF 25  SPATK 35  SPDEF 45  SPEED 95 
PIDGEOTTO Lv33           HP 63  ATK 60  DEF 55  SPATK 50  SPDEF 50  SPEED 71 
OMASTAR Lv34             HP 70  ATK 60  DEF 125 SPATK 115 SPDEF 70  SPEED 55 
KECLEON Lv34             HP 60  ATK 90  DEF 70  SPATK 60  SPDEF 120 SPEED 40 
HYPNO Lv35               HP 85  ATK 73  DEF 70  SPATK 73  SPDEF 115 SPEED 67 
WEEZING Lv33             HP 65  ATK 90  DEF 120 SPATK 85  SPDEF 70  SPEED 60 
CHARMANDER Lv36          HP 39  ATK 52  DEF 43  SPATK 60  SPDEF 50  SPEED 65 

Set #127 - CUEVA ANCESTRAL Grass/Cave (rate=4)
LUNATONE Lv30            HP 70  ATK 55  DEF 65  SPATK 95  SPDEF 85  SPEED 70 
HAUNTER Lv31             HP 45  ATK 50  DEF 45  SPATK 115 SPDEF 55  SPEED 95 
MANECTRIC Lv32           HP 70  ATK 75  DEF 60  SPATK 105 SPDEF 60  SPEED 105
MEDICHAM Lv30            HP 60  ATK 60  DEF 75  SPATK 60  SPDEF 75  SPEED 80 
STANTLER Lv32            HP 73  ATK 95  DEF 62  SPATK 85  SPDEF 65  SPEED 85 
REMORAID Lv34            HP 35  ATK 65  DEF 35  SPATK 65  SPDEF 35  SPEED 65 
MAROWAK Lv33             HP 60  ATK 80  DEF 110 SPATK 50  SPDEF 80  SPEED 45 
IVYSAUR Lv34             HP 60  ATK 62  DEF 63  SPATK 80  SPDEF 80  SPEED 60 
MEGANIUM Lv34            HP 80  ATK 82  DEF 100 SPATK 83  SPDEF 100 SPEED 80 
TRAPINCH Lv35            HP 45  ATK 100 DEF 45  SPATK 45  SPDEF 45  SPEED 10 
DROWZEE Lv33             HP 60  ATK 48  DEF 45  SPATK 43  SPDEF 90  SPEED 42 
MAGBY Lv36               HP 45  ATK 75  DEF 37  SPATK 70  SPDEF 55  SPEED 83 

Set #128 - MALVALANOVA Grass/Cave (rate=10)
TEDDIURSA Lv24           HP 60  ATK 80  DEF 50  SPATK 50  SPDEF 50  SPEED 40 
QUILAVA Lv24             HP 58  ATK 64  DEF 58  SPATK 80  SPDEF 65  SPEED 80 
ELECTRIKE Lv25           HP 40  ATK 45  DEF 40  SPATK 65  SPDEF 40  SPEED 65 
TREECKO Lv25             HP 40  ATK 45  DEF 35  SPATK 65  SPDEF 55  SPEED 70 
AZUMARILL Lv23           HP 100 ATK 50  DEF 80  SPATK 50  SPDEF 80  SPEED 50 
CASTFORM Lv23            HP 70  ATK 70  DEF 70  SPATK 70  SPDEF 70  SPEED 70 
DUSTOX Lv26              HP 60  ATK 50  DEF 70  SPATK 50  SPDEF 90  SPEED 65 
RHYDON Lv26              HP 105 ATK 130 DEF 120 SPATK 45  SPDEF 45  SPEED 40 
NIDORINA Lv22            HP 70  ATK 62  DEF 67  SPATK 55  SPDEF 55  SPEED 56 
NOSEPASS Lv22            HP 30  ATK 45  DEF 135 SPATK 45  SPDEF 90  SPEED 30 
CLAYDOL Lv22             HP 60  ATK 70  DEF 105 SPATK 70  SPDEF 120 SPEED 75 
SHEDINJA Lv22            HP 1   ATK 90  DEF 45  SPATK 30  SPDEF 30  SPEED 40 

Set #129 - ZONA SAFARI Grass/Cave (rate=25)
FORRETRESS Lv25          HP 75  ATK 90  DEF 140 SPATK 60  SPDEF 60  SPEED 40 
FEAROW Lv27              HP 65  ATK 90  DEF 65  SPATK 61  SPDEF 61  SPEED 100
GIRAFARIG Lv25           HP 70  ATK 80  DEF 65  SPATK 90  SPDEF 65  SPEED 85 
RAYQUAZA Lv27            HP 105 ATK 150 DEF 90  SPATK 150 SPDEF 90  SPEED 95 
SEVIPER Lv25             HP 73  ATK 100 DEF 60  SPATK 100 SPDEF 60  SPEED 65 
GROUDON Lv27             HP 100 ATK 150 DEF 140 SPATK 100 SPDEF 90  SPEED 90 
DELIBIRD Lv25            HP 45  ATK 55  DEF 45  SPATK 65  SPDEF 45  SPEED 75 
RAICHU Lv27              HP 60  ATK 90  DEF 55  SPATK 90  SPDEF 80  SPEED 100
PICHU Lv25               HP 20  ATK 40  DEF 15  SPATK 35  SPDEF 35  SPEED 60 
DODRIO Lv27              HP 60  ATK 110 DEF 70  SPATK 60  SPDEF 60  SPEED 100
GOLDEEN Lv27             HP 45  ATK 67  DEF 60  SPATK 35  SPDEF 50  SPEED 63 
KRABBY Lv29              HP 30  ATK 105 DEF 90  SPATK 25  SPDEF 25  SPEED 50 

Set #130 - ZONA SAFARI Surfing (rate=9)
TROPIUS Lvs 20-30        HP 99  ATK 68  DEF 83  SPATK 72  SPDEF 87  SPEED 51 
MANTINE Lvs 20-30        HP 65  ATK 40  DEF 70  SPATK 80  SPDEF 140 SPEED 70 
NIDORAN♂ Lvs 30-35       HP 46  ATK 57  DEF 40  SPATK 40  SPDEF 40  SPEED 50 
AIPOM Lvs 30-35          HP 55  ATK 70  DEF 55  SPATK 40  SPDEF 55  SPEED 85 
HOOTHOOT Lvs 30-35       HP 60  ATK 30  DEF 30  SPATK 36  SPDEF 56  SPEED 50 

Set #131 - ZONA SAFARI Fishing (rate=35)
CORPHISH Lvs 5-10        HP 43  ATK 80  DEF 65  SPATK 50  SPDEF 35  SPEED 35 
AERODACTYL Lvs 5-10      HP 80  ATK 105 DEF 65  SPATK 60  SPDEF 75  SPEED 130
GRANBULL Lvs 10-30       HP 90  ATK 120 DEF 75  SPATK 60  SPDEF 60  SPEED 45 
